0.999956,0.000500,0.009401,0.000001,0.099994,1.880183,0.000325
0.999823,0.001000,0.018801,0.000003,0.100016,1.880195,0.000639
0.999601,0.001500,0.028199,0.000007,0.100043,1.880197,0.000846
0.999291,0.002000,0.037595,0.000012,0.100033,1.880133,0.001048
0.998892,0.002500,0.046987,0.000018,0.100113,1.880065,0.001325
0.998405,0.003000,0.056375,0.000025,0.100067,1.880041,0.001637
0.997830,0.003500,0.065757,0.000034,0.100134,1.880015,0.001826
0.997165,0.004000,0.075134,0.000044,0.100120,1.880022,0.002173
0.996413,0.004499,0.084504,0.000055,0.100107,1.880025,0.002444
0.995572,0.004998,0.093867,0.000068,0.100038,1.879995,0.002750
0.994643,0.005497,0.103221,0.000082,0.100134,1.879989,0.003060
0.993626,0.005995,0.112566,0.000098,0.100134,1.879982,0.003310
0.992521,0.006494,0.121901,0.000115,0.100152,1.879983,0.003535
0.991328,0.006991,0.131225,0.000133,0.100188,1.880043,0.003787
0.990047,0.007489,0.140538,0.000153,0.100095,1.880052,0.004005
0.988678,0.007985,0.149839,0.000173,0.100073,1.880060,0.004291
0.987222,0.008481,0.159126,0.000195,0.100084,1.879935,0.004572
0.985678,0.008977,0.168398,0.000219,0.100072,1.879860,0.004972
0.984048,0.009472,0.177656,0.000244,0.100143,1.879826,0.005238
0.982329,0.009967,0.186897,0.000271,0.100046,1.879915,0.005619
0.980524,0.010461,0.196123,0.000299,0.100070,1.879937,0.005884
0.978632,0.010954,0.205331,0.000329,0.099964,1.879878,0.006203
0.976653,0.011446,0.214521,0.000361,0.099948,1.879833,0.006478
0.974588,0.011937,0.223692,0.000393,0.099908,1.879871,0.006728
0.972436,0.012427,0.232843,0.000427,0.099852,1.879928,0.007030
0.970198,0.012916,0.241973,0.000463,0.099855,1.879882,0.007346
0.967874,0.013404,0.251083,0.000499,0.099747,1.879915,0.007487
0.965465,0.013891,0.260170,0.000537,0.099682,1.879911,0.007801
0.962970,0.014377,0.269234,0.000577,0.099599,1.879914,0.008168
0.960389,0.014862,0.278274,0.000618,0.099624,1.879973,0.008437
0.957723,0.015346,0.287290,0.000660,0.099629,1.879971,0.008683
0.954973,0.015829,0.296281,0.000703,0.099660,1.879939,0.008945
0.952138,0.016310,0.305245,0.000748,0.099629,1.879890,0.009202
0.949218,0.016791,0.314183,0.000793,0.099498,1.880029,0.009480
0.946214,0.017270,0.323093,0.000841,0.099467,1.880083,0.009799
0.943127,0.017748,0.331974,0.000889,0.099494,1.880015,0.010045
0.939956,0.018225,0.340826,0.000939,0.099415,1.879936,0.010385
0.936701,0.018701,0.349648,0.000990,0.099478,1.879991,0.010694
0.933364,0.019175,0.358439,0.001043,0.099412,1.880031,0.010895
0.929943,0.019648,0.367198,0.001096,0.099470,1.880036,0.011183
0.926441,0.020120,0.375925,0.001151,0.099382,1.880079,0.011463
0.922856,0.020590,0.384619,0.001207,0.099289,1.880258,0.011682
0.919188,0.021059,0.393280,0.001264,0.099296,1.880289,0.011956
0.915440,0.021526,0.401906,0.001323,0.099151,1.880296,0.012281
0.911610,0.021992,0.410496,0.001382,0.099205,1.880194,0.012545
0.907700,0.022455,0.419050,0.001444,0.099065,1.880204,0.012859
0.903709,0.022918,0.427567,0.001506,0.099016,1.880256,0.013140
0.899638,0.023378,0.436047,0.001570,0.098994,1.880299,0.013351
0.895487,0.023837,0.444487,0.001634,0.098935,1.880313,0.013603
0.891256,0.024294,0.452889,0.001700,0.098901,1.880275,0.013850
0.886947,0.024749,0.461250,0.001766,0.098824,1.880185,0.014023
0.882559,0.025202,0.469571,0.001834,0.098827,1.880217,0.014325
0.878093,0.025654,0.477850,0.001903,0.098793,1.880299,0.014607
0.873549,0.026104,0.486087,0.001973,0.098741,1.880383,0.014959
0.868927,0.026552,0.494281,0.002044,0.098727,1.880436,0.015319
0.864228,0.026999,0.502432,0.002117,0.098683,1.880413,0.015562
0.859452,0.027443,0.510538,0.002191,0.098665,1.880354,0.015836
0.854600,0.027886,0.518599,0.002265,0.098656,1.880362,0.016138
0.849673,0.028327,0.526614,0.002341,0.098471,1.880272,0.016412
0.844670,0.028766,0.534582,0.002419,0.098380,1.880347,0.016657
0.839593,0.029202,0.542504,0.002497,0.098274,1.880350,0.016890
0.834440,0.029635,0.550377,0.002577,0.098152,1.880372,0.017181
0.829214,0.030067,0.558201,0.002657,0.098054,1.880280,0.017360
0.823915,0.030496,0.565976,0.002739,0.098021,1.880217,0.017611
0.818542,0.030922,0.573701,0.002821,0.097874,1.880328,0.017872
0.813097,0.031346,0.581375,0.002905,0.097765,1.880330,0.018150
0.807580,0.031768,0.588998,0.002990,0.097676,1.880231,0.018475
