0.999956,0.000500,0.009401,0.000001,0.099995,1.880226,0.000334
0.999823,0.001000,0.018801,0.000003,0.100039,1.880225,0.000528
0.999601,0.001500,0.028200,0.000006,0.100076,1.880214,0.000843
0.999291,0.002000,0.037596,0.000011,0.099988,1.880270,0.001152
0.998892,0.002500,0.046988,0.000018,0.100026,1.880173,0.001437
0.998405,0.003000,0.056377,0.000026,0.100078,1.880250,0.001720
0.997829,0.003500,0.065761,0.000035,0.100143,1.880347,0.001982
0.997165,0.003999,0.075139,0.000046,0.100124,1.880320,0.002367
0.996412,0.004499,0.084510,0.000058,0.100148,1.880289,0.002693
0.995572,0.004999,0.093875,0.000072,0.100210,1.880353,0.002929
0.994642,0.005498,0.103231,0.000088,0.100169,1.880343,0.003202
0.993625,0.005997,0.112577,0.000104,0.100128,1.880418,0.003522
0.992519,0.006495,0.121915,0.000123,0.100198,1.880388,0.003825
0.991326,0.006993,0.131241,0.000142,0.100231,1.880443,0.004082
0.990045,0.007491,0.140556,0.000163,0.100188,1.880362,0.004384
0.988675,0.007988,0.149858,0.000186,0.100071,1.880444,0.004654
0.987219,0.008484,0.159147,0.000209,0.100049,1.880482,0.004914
0.985674,0.008980,0.168423,0.000234,0.099997,1.880438,0.005118
0.984043,0.009474,0.177683,0.000260,0.100028,1.880463,0.005401
0.982324,0.009969,0.186928,0.000288,0.100056,1.880473,0.005773
0.980518,0.010462,0.196156,0.000317,0.100067,1.880512,0.006090
0.978624,0.010956,0.205367,0.000348,0.100083,1.880517,0.006338
0.976645,0.011448,0.214560,0.000380,0.100079,1.880546,0.006592
0.974578,0.011940,0.223734,0.000413,0.100107,1.880577,0.006887
0.972425,0.012432,0.232888,0.000447,0.100151,1.880505,0.007149
0.970186,0.012922,0.242022,0.000483,0.100045,1.880632,0.007428
0.967861,0.013411,0.251135,0.000521,0.100034,1.880622,0.007779
0.965450,0.013900,0.260225,0.000559,0.100030,1.880669,0.008050
0.962953,0.014387,0.269293,0.000599,0.100015,1.880746,0.008329
0.960371,0.014874,0.278338,0.000641,0.099924,1.880851,0.008585
0.957703,0.015359,0.287358,0.000683,0.099781,1.880750,0.008788
0.954951,0.015842,0.296352,0.000727,0.099730,1.880734,0.009090
0.952114,0.016324,0.305319,0.000772,0.099658,1.880660,0.009331
0.949193,0.016805,0.314260,0.000819,0.099679,1.880661,0.009567
0.946187,0.017285,0.323173,0.000866,0.099662,1.880663,0.009919
0.943097,0.017764,0.332057,0.000915,0.099688,1.880671,0.010234
0.939924,0.018242,0.340912,0.000966,0.099571,1.880673,0.010548
0.936668,0.018718,0.349736,0.001018,0.099493,1.880650,0.010905
0.933328,0.019193,0.358530,0.001072,0.099506,1.880714,0.011110
0.929906,0.019666,0.367293,0.001126,0.099437,1.880801,0.011416
0.926401,0.020138,0.376023,0.001183,0.099418,1.880930,0.011755
0.922813,0.020609,0.384720,0.001241,0.099299,1.880891,0.012133
0.919144,0.021078,0.393384,0.001300,0.099283,1.880892,0.012531
0.915393,0.021546,0.402012,0.001361,0.099216,1.880917,0.012849
0.911561,0.022012,0.410605,0.001424,0.099190,1.880957,0.013121
0.907648,0.022477,0.419163,0.001488,0.099195,1.881152,0.013411
0.903654,0.022941,0.427683,0.001553,0.099153,1.881121,0.013680
0.899580,0.023403,0.436166,0.001619,0.099156,1.881171,0.013969
0.895425,0.023863,0.444611,0.001686,0.099067,1.881241,0.014225
0.891192,0.024322,0.453016,0.001755,0.098974,1.881184,0.014571
0.886879,0.024778,0.461381,0.001825,0.098948,1.881123,0.014857
0.882488,0.025233,0.469704,0.001896,0.098855,1.880988,0.015174
0.878019,0.025686,0.477986,0.001969,0.098876,1.881030,0.015444
0.873472,0.026138,0.486225,0.002043,0.098680,1.880955,0.015739
0.868847,0.026587,0.494422,0.002118,0.098643,1.881056,0.016064
0.864145,0.027034,0.502575,0.002195,0.098406,1.881070,0.016429
0.859366,0.027479,0.510683,0.002274,0.098358,1.881094,0.016735
0.854511,0.027922,0.518747,0.002354,0.098265,1.881183,0.017103
0.849580,0.028363,0.526765,0.002435,0.098155,1.881118,0.017393
0.844574,0.028802,0.534736,0.002518,0.098031,1.881231,0.017742
0.839492,0.029238,0.542660,0.002602,0.097960,1.881204,0.017932
0.834336,0.029672,0.550536,0.002687,0.097871,1.881177,0.018259
0.829106,0.030105,0.558363,0.002774,0.097793,1.881177,0.018519
0.823803,0.030534,0.566141,0.002862,0.097637,1.881099,0.018865
0.818426,0.030962,0.573869,0.002951,0.097580,1.881121,0.019163
0.812977,0.031387,0.581545,0.003041,0.097515,1.881103,0.019411
0.807456,0.031811,0.589170,0.003132,0.097562,1.881094,0.019626
0.801863,0.032232,0.596743,0.003223,0.097425,1.881136,0.019912
0.796198,0.032650,0.604264,0.003316,0.097351,1.881090,0.020206
0.790464,0.033066,0.611730,0.003410,0.097276,1.881052,0.020497
0.784659,0.033480,0.619143,0.003505,0.097154,1.881131,0.020777
0.778784,0.033892,0.626501,0.003601,0.097067,1.881098,0.021066
0.772840,0.034300,0.633803,0.003699,0.096944,1.881146,0.021381
0.766827,0.034707,0.641049,0.003797,0.096901,1.881133,0.021654
0.760746,0.035111,0.648239,0.003896,0.096845,1.881317,0.021931
0.754597,0.035513,0.655372,0.003997,0.096803,1.881374,0.022276
0.748381,0.035912,0.662448,0.004098,0.096695,1.881324,0.022525
0.742099,0.036308,0.669464,0.004200,0.096605,1.881313,0.022714
0.735751,0.036702,0.676421,0.004304,0.096410,1.881331,0.023065
0.729337,0.037093,0.683318,0.004408,0.096302,1.881340,0.023294
0.722859,0.037480,0.690155,0.004513,0.096139,1.881355,0.023588
0.716316,0.037865,0.696931,0.004620,0.096029,1.881340,0.023791
0.709710,0.038247,0.703645,0.004727,0.096050,1.881360,0.023961
0.703040,0.038626,0.710296,0.004834,0.095838,1.881307,0.024093
0.696309,0.039002,0.716885,0.004942,0.095730,1.881303,0.024362
0.689515,0.039375,0.723410,0.005051,0.095716,1.881228,0.024665
0.682661,0.039745,0.729871,0.005160,0.095715,1.881276,0.024912
0.675745,0.040113,0.736267,0.005270,0.095607,1.881376,0.025160
0.668770,0.040477,0.742599,0.005381,0.095539,1.881341,0.025358
0.661735,0.040839,0.748864,0.005492,0.095465,1.881333,0.025613
0.654641,0.041197,0.755064,0.005604,0.095346,1.881377,0.025793
0.647489,0.041552,0.761196,0.005716,0.095354,1.881321,0.026018
0.640279,0.041905,0.767261,0.005828,0.095270,1.881391,0.026327
0.633012,0.042255,0.773259,0.005942,0.095217,1.881382,0.026705
0.625690,0.042602,0.779187,0.006056,0.095131,1.881342,0.026999
0.618311,0.042946,0.785047,0.006171,0.094950,1.881221,0.027260
0.610879,0.043287,0.790837,0.006287,0.094928,1.881211,0.027502
0.603392,0.043626,0.796556,0.006403,0.094803,1.881135,0.027835
0.595851,0.043961,0.802206,0.006520,0.094778,1.881121,0.027993
0.588258,0.044292,0.807783,0.006637,0.094582,1.881071,0.028364
0.580612,0.044621,0.813290,0.006755,0.094566,1.881182,0.028695
0.572915,0.044948,0.818725,0.006874,0.094439,1.881239,0.028998
0.565166,0.045271,0.824087,0.006994,0.094274,1.881339,0.029320
0.557367,0.045590,0.829377,0.007115,0.094190,1.881346,0.029609
0.549518,0.045907,0.834593,0.007236,0.094077,1.881395,0.029888
0.541620,0.046221,0.839736,0.007357,0.093933,1.881374,0.030151
0.533673,0.046531,0.844804,0.007480,0.093849,1.881443,0.030458
0.525679,0.046838,0.849798,0.007603,0.093693,1.881516,0.030731
0.517639,0.047142,0.854716,0.007726,0.093642,1.881445,0.030970
0.509552,0.047442,0.859558,0.007850,0.093559,1.881366,0.031247
0.501420,0.047739,0.864325,0.007974,0.093440,1.881418,0.031493
0.493244,0.048033,0.869014,0.008098,0.093348,1.881355,0.031726
0.485024,0.048323,0.873627,0.008223,0.093248,1.881394,0.031965
0.476760,0.048610,0.878163,0.008347,0.093195,1.881448,0.032220
0.468454,0.048893,0.882620,0.008472,0.093082,1.881434,0.032409
0.460106,0.049173,0.887000,0.008598,0.093078,1.881484,0.032726
0.451717,0.049449,0.891301,0.008723,0.092931,1.881504,0.032938
0.443288,0.049722,0.895523,0.008849,0.092724,1.881476,0.033197
0.434819,0.049991,0.899666,0.008975,0.092636,1.881452,0.033403
0.426312,0.050257,0.903729,0.009101,0.092442,1.881406,0.033728
0.417767,0.050519,0.907712,0.009229,0.092258,1.881342,0.034043
0.409185,0.050777,0.911614,0.009356,0.092101,1.881237,0.034250
0.400567,0.051032,0.915436,0.009484,0.091908,1.881197,0.034491
0.391914,0.051283,0.919176,0.009613,0.091787,1.881232,0.034769
0.383226,0.051530,0.922835,0.009742,0.091653,1.881223,0.035010
0.374503,0.051774,0.926412,0.009871,0.091528,1.881331,0.035370
0.365746,0.052015,0.929908,0.010000,0.091344,1.881355,0.035626
0.356957,0.052251,0.933321,0.010130,0.091122,1.881362,0.035865
0.348136,0.052484,0.936651,0.010261,0.090970,1.881362,0.036084
0.339284,0.052713,0.939899,0.010392,0.090776,1.881392,0.036433
0.330402,0.052939,0.943063,0.010523,0.090572,1.881392,0.036701
0.321490,0.053161,0.946144,0.010654,0.090478,1.881369,0.036895
0.312550,0.053378,0.949141,0.010786,0.090337,1.881322,0.037159
0.303582,0.053593,0.952053,0.010917,0.090154,1.881234,0.037454
0.294587,0.053803,0.954882,0.011049,0.090059,1.881270,0.037674
0.285566,0.054010,0.957625,0.011181,0.089946,1.881052,0.038018
0.276520,0.054214,0.960284,0.011312,0.089765,1.881082,0.038354
0.267449,0.054414,0.962858,0.011444,0.089677,1.881138,0.038668
0.258355,0.054610,0.965346,0.011576,0.089460,1.881110,0.038877
0.249237,0.054803,0.967749,0.011708,0.089303,1.881231,0.039205
0.240096,0.054992,0.970067,0.011841,0.089141,1.881269,0.039505
0.230934,0.055177,0.972298,0.011973,0.088984,1.881339,0.039777
0.221750,0.055359,0.974444,0.012105,0.088938,1.881352,0.040003
0.212547,0.055536,0.976503,0.012237,0.088739,1.881388,0.040235
0.203325,0.055710,0.978476,0.012369,0.088608,1.881422,0.040514
0.194084,0.055880,0.980362,0.012500,0.088467,1.881363,0.040752
0.184826,0.056046,0.982161,0.012632,0.088261,1.881336,0.040989
0.175552,0.056209,0.983873,0.012764,0.088081,1.881360,0.041317
0.166261,0.056367,0.985498,0.012896,0.087816,1.881379,0.041495
0.156956,0.056521,0.987036,0.013027,0.087683,1.881390,0.041779
0.147637,0.056672,0.988486,0.013159,0.087476,1.881401,0.042057
0.138304,0.056819,0.989849,0.013291,0.087363,1.881301,0.042334
0.128959,0.056962,0.991124,0.013422,0.087203,1.881377,0.042621
0.119602,0.057101,0.992311,0.013553,0.087052,1.881453,0.042868
0.110234,0.057236,0.993410,0.013684,0.086979,1.881475,0.043130
0.100856,0.057368,0.994422,0.013814,0.086824,1.881422,0.043374
0.091469,0.057495,0.995345,0.013943,0.086648,1.881525,0.043626
0.082073,0.057619,0.996180,0.014073,0.086441,1.881568,0.043975
0.072670,0.057739,0.996926,0.014203,0.086184,1.881566,0.044268
0.063260,0.057856,0.997585,0.014332,0.086094,1.881452,0.044573
0.053844,0.057969,0.998155,0.014461,0.085911,1.881443,0.044888
0.044424,0.058078,0.998636,0.014589,0.085827,1.881427,0.045115
